batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputid,inputname,inputuniversity,inputdomain,inputdepts,inputfield,inputdupct,inputurl,answerothertxt,answerpagefound,answersrctype,answerurl,answerdeptmatch,answerfieldmatch,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2127763,374UMBUHN5JATJGSDVS0FZG2TYUTCA,3VRC340QZ7KLQ872NFRZYG49JXKAUD,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2127763;,900,7200,Tue Oct 20 12:36:33 PDT 2015,,,34HJIJKLP6QPYR5WGERZL3NIMR54V6,Approved,,718,100% (43/43),100% (43/43),100% (43/43),,,65870,Chetwyn Chan,University of Wisconsin Madison,wisc.edu,Occupational Science</li><li>Human Movement Science</li><li>Biokinesiology and Physical Therapy</li><li>Rehabilitation Science</li><li>Biokinesiology</li><li>Rehabilitation Psychology</li><li>Health and Rehabilitation Sciences</li><li>Occupational Therapy</li><li>Rehabilitation Counselor Education</li><li>Physical Rehabilitation Science,Rehabilitation and Therapy,1,http://depot.library.wisc.edu/repository/fedora/1711.dl:ATSBRBH4ZF5UZ84/datastreams/REF/content,,,,,1,,,1760790993000,18oct2015 12:42:08,18oct2015 12:54:06,1760799246000,1760792375000,,24,1115,46.458332,4.6493278,40
2127766,3YOAVL4CA0B3KRCCQ8B0IP5VMH04ZP,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:50 PDT 2015,,,37WLF8U1WQKPX3FY0Y67GSWF2K5K6M,Approved,,610,100% (43/43),100% (43/43),100% (43/43),,,30569,Sandra M Godden,University of Minnesota,umn.edu,Veterinary Microbiology and Preventative Medicine</li><li>Pathobiology</li><li>Veterinary Medicine</li><li>Veterinary Medical Science</li><li>Veterinary Pathology</li><li>Veterinary Clinical Sciences</li><li>Comparative and Veterinary Medicine</li><li>Veterinary Preventive Medicine</li><li>Veterinary Pathobiology</li><li>Veterinary Clinical Medicine,Veterinary Medicine,1,http://www.cvm.umn.edu/vpm/faculty/sandragodden/home.html,,,,,,1,,1760791130000,18oct2015 12:47:13,18oct2015 12:57:23,1760821043000,1760793254000,,9,650,72.222221,2.9907694,40
2127763,3ABAOCJ4R8YAAP0R9GSJDQAR350MQ8,3VRC340QZ7KLQ872NFRZYG49JXKAUD,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2127763;,900,7200,Tue Oct 20 12:36:57 PDT 2015,,,3TS1AR6UQR8XLH1PIXK26T46PZ7F7D,Approved,,15,100% (43/43),100% (43/43),100% (43/43),,,28274,Ann Meier,University of Minnesota,umn.edu,Sociology</li><li>Criminal Justice</li><li>Family Social Science</li><li>Family and Consumer Sciences</li><li>Family Studies</li><li>Human Ecology</li><li>Gerontology</li><li>Sociology and Anthropology</li><li>Demography</li><li>Family and Human Development,Sociology,1,http://cla.umn.edu/about/directory/profile/meierann,,,,,1,,,1760791017000,18oct2015 12:40:45,18oct2015 12:41:00,1760798460000,1760791573000,,24,1115,46.458332,4.6493278,40
2127763,3BJKPTD2QC6EZL5BVSIV4UFOTZYRTF,3VRC340QZ7KLQ872NFRZYG49JXKAUD,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2127763;,900,7200,Tue Oct 20 12:36:48 PDT 2015,,,3AMYWKA6YCG8NU0DYQY0N9DOMPE6OR,Approved,,30,100% (43/43),100% (43/43),100% (43/43),,,47077,Matthew B Mcqueen,University of Colorado Boulder,colorado.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,1,http://www.colorado.edu/neuroscienceprogram/mcqueen.html,,,,,0,,,1760791008000,18oct2015 12:39:22,18oct2015 12:39:52,1760798392000,1760791532000,,24,1115,46.458332,4.6493278,40
2127766,3SR6AEG6W5NXRDQ29TT0Y75XLSIHYX,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:41 PDT 2015,,,3W2LOLRXLC9IJMDISM95RNNBY7JKRK,Approved,,14,100% (43/43),100% (43/43),100% (43/43),,,11111,Carol Meyers,Duke University,duke.edu,Religious Studies</li><li>Religion</li><li>Divinity</li><li>Buddhist Studies</li><li>Religion and Social Ethics,Religion,1,http://religiousstudies.duke.edu/people?Gurl=/aas/Religion&Uil=carol&subpage=profile,,,,,,1,,1760791121000,18oct2015 12:48:56,18oct2015 12:49:10,1760820550000,1760793246000,,9,650,72.222221,2.9907694,40
2127698,3Q9SPIIRWJGESLNOOM1KWOXDXPRAWF,3QF1Y7D04XNG5PNKYBQ0XUGWR9ODLO,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.14,1,BatchId:2127698;,900,7200,Wed Oct 21 10:57:51 PDT 2015,,,33CID57105N1KQAY2WKAOPXAHT1L3D,Approved,,41,100% (10/10),100% (10/10),100% (10/10),,,52698,Sander Greenland,University of California Los Angeles,ucla.edu,Epidemiology</li>&nbsp;<li>Public Health</li>&nbsp;<li>Environmental Health Science</li>&nbsp;<li>Health Sciences</li>&nbsp;<li>Maternal and Child Health</li>&nbsp;<li>Environmental Health</li>&nbsp;<li>Health Behavior and Health Education</li>&nbsp;<li>Epidemiology and Biostatistics</li>&nbsp;<li>Biological Sciences in Public Health</li>&nbsp;<li>Health Behavior and Education</li>&nbsp;<li>International Health</li>&nbsp;<li>Public and Community Health</li>&nbsp;<li>Health Informatics</li>&nbsp;<li>Occupational and Environmental Health</li>&nbsp;<li>Population Health</li>&nbsp;<li>Public Health (Epidemiology)</li>&nbsp;<li>Public Health (Health Behavior)</li>&nbsp;<li>Clinical Investigation,Public Health,1,,,1,1,http://www.ph.ucla.edu/epi/faculty/greenland/index.htm,,,,1760785071000,18oct2015 11:12:56,18oct2015 11:13:37,1760793217000,1760786215000,,10,728,72.800003,6.9230766,40
2127763,3B6F54KMR26PRGTF8YYQOY1PNIQS1V,3VRC340QZ7KLQ872NFRZYG49JXKAUD,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2127763;,900,7200,Tue Oct 20 12:36:54 PDT 2015,,,31QNSG6A5SNO62R2AJEWW1NK2VT87O,Approved,,527,100% (43/43),100% (43/43),100% (43/43),,,61026,Bryan Spann,University of Southern California,usc.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,1,http://keckfac.usc.edu/profile.php?person=1108,,,,,0,,,1760791014000,18oct2015 12:47:06,18oct2015 12:55:53,1760799353000,1760792667000,,24,1115,46.458332,4.6493278,40
2127766,3VDI8GSXAFN4CB49CJDOEU5UDD38GC,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:47 PDT 2015,,,3FE2ERCCZY2GX0IIDMX9T945HU4POG,Approved,,352,95% (101/106),95% (101/106),95% (87/92),,,23051,Jacquelyn Campbell,Johns Hopkins University,jhu.edu,"Nursing Science</li><li>Nursing</li><li>Nursing Studies</li><li>Nursing and Healthcare Innovation</li><li>Environmental and Occupational Health Sciences</li><li>Nursing Research and Science</li><li>Nursing-Women, Children and Family Health Science</li><li>Women, Child and Family Health Science Nursing</li><li>Nursing Science and Theory Development</li><li>Nursing Research",Nursing,2,http://nursing.jhu.edu/faculty_research/faculty/faculty-directory/community-publichealth/jacquelyn-campbell,,,,,,1,,1760791127000,18oct2015 12:41:42,18oct2015 12:47:34,1760820454000,1760793248000,,92,1280,13.913043,15.525,41
2127766,3X0EMNLXEPJ800TLNVEL0H3UP2QVP7,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:48 PDT 2015,,,3L70J4KAZHGI6ZLRYU1WSK3BEUYDAS,Approved,,210,95% (101/106),95% (101/106),95% (87/92),,,62720,Annette L Fitzpatrick,University of Washington,washington.edu,Epidemiology</li><li>Public Health</li><li>Environmental Health Science</li><li>Health Sciences</li><li>Maternal and Child Health</li><li>Environmental Health</li><li>Health Behavior and Health Education</li><li>Epidemiology and Biostatistics</li><li>Biological Sciences in Public Health</li><li>Health Behavior and Education</li><li>International Health</li><li>Public and Community Health</li><li>Health Informatics</li><li>Occupational and Environmental Health</li><li>Population Health</li><li>Public Health (Epidemiology)</li><li>Public Health (Health Behavior)</li><li>Clinical Investigation,Public Health,1,http://depts.washington.edu/epidem/fac/facBio.shtml?Fitzpatrick_Annette,,,,,,1,,1760791128000,18oct2015 12:50:22,18oct2015 12:53:52,1760820832000,1760793251000,,92,1280,13.913043,15.525,41
2127766,37S0QRNUFBAPJWYRTL10MHOWPUQ88W,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:41 PDT 2015,,,3WR9XG3T645NN140YGOJFP7F09Y74H,Approved,,144,95% (101/106),95% (101/106),95% (87/92),,,11996,Lynn S Lovin,Duke University,duke.edu,Sociology</li><li>Criminal Justice</li><li>Family Social Science</li><li>Family and Consumer Sciences</li><li>Family Studies</li><li>Human Ecology</li><li>Gerontology</li><li>Sociology and Anthropology</li><li>Demography</li><li>Family and Human Development,Sociology,1,http://fds.duke.edu/db/aas/Sociology/faculty/smithlov,,,,,,1,,1760791121000,18oct2015 12:40:29,18oct2015 12:42:53,1760820173000,1760792322000,,92,1280,13.913043,15.525,41
2127766,3HRWUH63QUWRZL2T1PJGSU40CZO5NF,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:46 PDT 2015,,,3H7Z272LX818RFFL0UHH1S0BMPZPLZ,Approved,,328,95% (101/106),95% (101/106),95% (87/92),,,60310,Shankar Bhamidi,University of North Carolina Chapel Hill,unc.edu,"Statistics</li><li>Statistical Science</li><li>Measurement, Statistics and Evaluation</li><li>Statistics and Applied Probability</li><li>Biostatistics - Public Health</li><li>Survey Methodology</li><li>Mathematical Statistics</li><li>Measurement and Quantitative Methods</li><li>Biostatistics and Public Health</li><li>Biostatistics",Statistics and Probability,1,http://shankarbhamidi.web.unc.edu/,,,,,,1,,1760791126000,18oct2015 12:41:18,18oct2015 12:46:46,1760820406000,1760793063000,,92,1280,13.913043,15.525,41
2127766,3ZRKL6Z1E8XMVVJIQHJTVL5VP79SGV,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:42 PDT 2015,,,3Y9N9SS8LZ5IMEM6PFMM5CP58K6D3W,Approved,,211,95% (101/106),95% (101/106),95% (87/92),,,12473,Scott N Compton,Duke University,duke.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,2,http://psychiatry.duke.edu/faculty/details/0217812,,,,,,1,,1760791122000,18oct2015 12:49:32,18oct2015 12:53:03,1760820783000,1760793255000,,92,1280,13.913043,15.525,41
2127766,3WGCNLZJKF2JPRAXB831TZFPMFGD1M,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:47 PDT 2015,,,3DZQRBDBSM9OO35OM5HB0BB59NH3SH,Approved,,190,95% (101/106),95% (101/106),95% (87/92),,,24219,James C Anthony,Michigan State University,msu.edu,Epidemiology</li><li>Public Health</li><li>Environmental Health Science</li><li>Health Sciences</li><li>Maternal and Child Health</li><li>Environmental Health</li><li>Health Behavior and Health Education</li><li>Epidemiology and Biostatistics</li><li>Biological Sciences in Public Health</li><li>Health Behavior and Education</li><li>International Health</li><li>Public and Community Health</li><li>Health Informatics</li><li>Occupational and Environmental Health</li><li>Population Health</li><li>Public Health (Epidemiology)</li><li>Public Health (Health Behavior)</li><li>Clinical Investigation,Public Health,1,http://www.epi.msu.edu/faculty/anthony/default.html,,,,,,1,,1760791127000,18oct2015 12:51:03,18oct2015 12:54:13,1760820853000,1760793250000,,92,1280,13.913043,15.525,41
2127766,33EEIIWHK71T0CU0N8TA0MT4UYCVQY,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,2,BatchId:2127766;,900,28800,Tue Oct 20 12:38:48 PDT 2015,,,34MAJL3QP5H5MI3DW4LT28VZV7D43A,Rejected,"Marked ""name not found"" but name is on page and searchable.",329,95% (101/106),95% (101/106),95% (87/92),,,63429,James Mazza,University of Washington,washington.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,1,http://www.washington.edu/news/2012/08/16/back-to-school-tips-for-parents-from-uw-psychologists/,,,,,9,99,,1760791128000,18oct2015 12:44:52,18oct2015 12:50:21,1760820621000,,1760792439000,92,1280,13.913043,15.525,41
2127766,360ZO6N6J1D4IQJ5SEHXRVK2T5W9M9,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:36 PDT 2015,,,3FDJT1UU752TEZFKVFW2OMIF6PTK55,Approved,,214,95% (101/106),95% (101/106),95% (87/92),,,35561,Dana Haynie,Ohio State University,osu.edu OR site:ohio-state.edu,Sociology</li><li>Criminal Justice</li><li>Family Social Science</li><li>Family and Consumer Sciences</li><li>Family Studies</li><li>Human Ecology</li><li>Gerontology</li><li>Sociology and Anthropology</li><li>Demography</li><li>Family and Human Development,Sociology,1,https://sociology.osu.edu/people/haynie.7,,,,,,1,,1760791116000,18oct2015 12:40:50,18oct2015 12:44:24,1760820264000,1760792321000,,92,1280,13.913043,15.525,41
2127766,3B9J25CZ2579EJ3DOVNA5UKGRFHSCL,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:38 PDT 2015,,,3C2NJ6JBKBB2N8H0A9MKI7W7GA82NS,Approved,,236,95% (101/106),95% (101/106),95% (87/92),,,6201,Cynthia F Epstein,City University of New York,cuny.edu,Sociology</li><li>Criminal Justice</li><li>Family Social Science</li><li>Family and Consumer Sciences</li><li>Family Studies</li><li>Human Ecology</li><li>Gerontology</li><li>Sociology and Anthropology</li><li>Demography</li><li>Family and Human Development,Sociology,1,http://www.gc.cuny.edu/Faculty/Core-Bios/Cynthia-Fuchs-Epstein,,,,,,1,,1760791118000,18oct2015 12:48:09,18oct2015 12:52:05,1760820725000,1760792634000,,92,1280,13.913043,15.525,41
2127766,3GITHABACYFZ0OJ6J6HIUN1OSPWN2V,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:45 PDT 2015,,,3QL2OFSM97CFLQ9272BQUK5TS1LNCM,Approved,,231,95% (101/106),95% (101/106),95% (87/92),,,19045,Robert M Nosofsky,Indiana University Bloomington,indiana.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,1,http://cogs.indiana.edu/nosofsky/,,,,,,1,,1760791125000,18oct2015 12:47:14,18oct2015 12:51:05,1760820665000,1760793061000,,92,1280,13.913043,15.525,41
2127766,33TGB4G0LPBYWHRN4RONTC1CUGJXTH,3D92QE1HWKMN8Q14BXBKFG8EGWQ38K,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.06,1,BatchId:2127766;,900,28800,Tue Oct 20 12:38:39 PDT 2015,,,37WLF8U1WQKPX3FY0Y67GSWF2K6K6N,Approved,,201,95% (101/106),95% (101/106),95% (87/92),,,7418,Maria F Ghilardi,City University of New York,cuny.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,1,http://www.ccny.cuny.edu/profiles/mariafelice-ghilardi.cfm,,,,,,99,,1760791119000,18oct2015 12:57:47,18oct2015 13:01:08,1760821268000,1760792627000,,92,1280,13.913043,15.525,41
